"chunk_id","relevance_score","title","date","url","content"
"32","0.7637792229652405","Rechner aus dem Westen","1969-10-26","https://www.spiegel.de/politik/rechner-aus-dem-westen-a-6995cec6-0002-0001-0000-000045520479?context=issue",". Kurt Drewitz, unlängst mit fünf Milliarden US-Dollars. West-Embargo wie eigener Rückstand zwingen die sozialistischen Elektronik-Experten, die fehlenden Groß-Rechner zunächst noch beim Comecon-Handelspartner Sowjet-Union einzukaufen. Die Sowjets besitzen mit ihrem »BESM 6« einen Computer mit ausreichender Speicherkapazität und hoher Rechengeschwindigkeit. Allerdings verlangen die sowjetischen Freunde von der DDR, wie beim Verkauf ihrer Flugzeuge, die Hälfte des Preises in harten West-Devisen. Auch der Mangel an Fachleuten hemmt noch den Ausbau des bis 1980 geplanten Computer-Netzes mit insgesamt 4000 Anlagen aller Größenordnungen. DDR-Prognostiker schätzen den Bedarf bis 1970 auf 18 000, bis 1980 auf 120 000 EDV-Spezialisten. Um das Interesse der Werktätigen zu wecken, erfanden Ausbildungs-Planer deshalb neue Lehrberufe, darunter »Facharbeiter für Datenverarbeitung« und »Wartungsmechaniker für Datenverarbeitungsanlagen«. Sie funktionierten die Fachschule für Ökonomie im sächsischen Rodewisch zur EDV-Schule um und richteten an den Hochschulen insgesamt elf Rechenzentren für die Ausbildung gehobener Programmierer ein. In den volkseigenen Betrieben werden die frisch gebackenen Datenverarbeiter freilich ebenso wie im Westen noch häufig mit Mißtrauen empfangen. »Die schwierigste Aufgabe«, jammerte Dr. Gerhard Merkel, stellvertretender Minister für Elektrotechnik und Elektronik, »besteht darin, leitenden Wirtschafts- und Parteikadern zum richtigen Standpunkt gegenüber Fragen der Datenverarbeitung zu verhelfen.«"
"33","0.7637545168399811","Rechner aus dem Westen","1969-10-26","https://www.spiegel.de/politik/rechner-aus-dem-westen-a-6995cec6-0002-0001-0000-000045520479?context=issue",". So drängen Ulbrichts Wirtschaftsplaner die heimischen Computer-Produzenten zu größerer Eile. die -- so schätzen DDR-Fachleute -- jedoch frühestens in fünf Jahren das gegenwärtige West-Niveau erreichen werden. Denn die volkseigene Rechner-Industrie begann Ihr Verfolgungsrennen nicht nur spät, sondern auch umständlich. Die beiden ersten Rechenanlagen, von den Zeiss-Werken in Jena und dem VEB Rechenelektronik in Meiningen entworfen, sollten ursprünglich allein der Forschung dienen. Erst Anfang der sechziger Jahre wurden sie auch für den Einsatz in der staatlichen Wirtschaft eingeplant. Heute arbeiten etwa sechzig Kleincomputer vom Typ »ZRA 1« (Zeiss Rechenautomat 1) und rund 500 Geräte vom Meininger Typ »Cellatron SER 2« in VEB-Buchhaltungen und Forschungsinstituten. Seit 1965 verfügt die DDR-Wirtschaft mit dem programmgesteuerten elektronischen Lochkartenrechner »Robotron 100«, einer Gemeinschaftsproduktion des VEB Carl Zeiss Jena und des VEB Büromaschinenwerk Sömmerda (ehedem Rheinmetall), auch über ein eigenes Gerät für Abrechnungs- wie Planungsprozesse. Spitzenprodukt der DDR-Computerindustrie ist die elektronische Datenverarbeitungsanlage »Robotron 300«, ein mittelgroßer Computer-Typ. Seit Anfang 1968 wurden etwa fünfzig der vom VEB Elektronische Rechenmaschinen (Elrema) in Karl-Marx-Stadt entwickelten und vom VEB Kombinat Robotron in Radeberg gefertigten Rechner abgeliefert. Bis 1970 will die DDR 200 Anlagen dieses Typs in den Firmenverwaltungen und wissenschaftlichen Instituten installieren, um Büroarbeit, Fertigung sowie Wirtschaftsplanung zu rationalisieren und zu beschleunigen. Aber: Auch der »Robotron 300« verhalf dem Arbeiter-und-Bauernstaat noch nicht zu Weltniveau; in Speicherkapazität und Rechengeschwindigkeit entspricht er lediglich der im Westen schon vielfach pensionsbedrohten IBM-Serie 1400. Auf volkseigene Großrechner, die in allen Industriegebieten der Republik per Fernübertragung die Datenverarbeitung und Planung der mit Kleincomputern versorgten Betriebe übernehmen sollen, warten Ostdeutschlands EDV-Planer noch immer vergebens. Das Radeberger Computer-Kombinat beispielsweise, das sich seit längerem an größeren Rechnern vom Typ »Robotron 400« und »Robotron 500« versucht, ist durch die laufende Produktion so beansprucht, daß es den »wissenschaftlichen Vorlauf« (DDR-Terminus) vernachlässigen muß. Um weitere Tempo-Verluste zu vermeiden, will der Staat 1969 insgesamt 91 Millionen Ostmark für die Weiterentwicklung des »Robotron« ausgeben. Die Summe, die nötig wäre, um Anschluß an die amerikanische Rechner-Technologie zu finden, bezifferte der Abteilungsleiter im Ost-Berliner Ministerium für Wissenschaft und Technik, Dr. Kurt Drewitz, unlängst mit fünf Milliarden US-Dollars. West-Embargo wie eigener Rückstand zwingen die sozialistischen Elektronik-Experten, die fehlenden Groß-Rechner zunächst noch beim Comecon-Handelspartner Sowjet-Union einzukaufen"
"34","0.7635667324066162","WER SICH SOWENIG BEMÜHT ...","1969-08-24","https://www.spiegel.de/kultur/wer-sich-sowenig-bemueht-a-fa545a34-0002-0001-0000-000045548106?context=issue","Wenn der Bundesminister für wissenschaftliche Forschung zum Thema »Staat und Wissenschaft« schreibt, dann erwarten wir vor allem seine Ansicht zu den Problemen * Technologische Lücke und * Unruhe der Studenten. Wir erfahren hier einiges Erfreuliche, so vom Auftrag an deutsche Firmen zur Lieferung eines Kernkraftwerkes nach Südamerika. Daß die europäischen Gemeinschaftsvorhaben für Weltraumfahrt und Atomforschung wenig Fortune haben, ist bekannt. Daß die Rechenzentren in der Bundesrepublik unzureichend sind, läßt der Satz des Autors vermuten: »Der Rechenbedarf ... wächst in unerwartet starkem Maße.« Obwohl eine einzige US-Firma für die Entwicklung ihres neuen Computersystems zwanzig Milliarden Mark aufgewandt hat, wird hier befriedigt vermerkt, daß die Mittel der Bundesregierung zur Förderung der Datenverarbeitung bis 1972 auf etwa 300 Millionen Mark jährlich ansteigen werden. Wenig informativ sind die regelmäßig wiederkehrenden Feststellungen, wie rasch in der Bundesrepublik die Ausgaben für Bildung und für Forschung gestiegen sind. Wir sollten nicht mit unseren eigenen Aufwendungen in früheren Jahren vergleichen, vielmehr mit den Aufwendungen unserer Konkurrenten auf dem Weltmarkt. Wir stehen ja mit diesen in Wettbewerb, nicht aber mit unserer eigenen Vergangenheit. Die zentrale Frage ist (nach Stoltenberg), »welche Opfer man der heute lebenden Generation zugunsten der kommenden auferlegen soll«. Dies ist eine gute Frage, aber ebenso wichtig ist die andere: Welchen Anteil unseres Vermögens (personell und materiell) vertun wir zur Konservierung unzeitgemäßer Strukturen? Wer die Realität unserer Universitäten erduldet und beispielsweise Jahr um Jahr Anträge (In zehnfacher Ausfertigung) auf Genehmigung einer Assistentenstelle schreibt und Jahr um Jahr weder Antwort noch Stelle bekommt, der hört mit Interesse die Formulierung »großzügiges Tutorenprogramm. Wer seit einem halben Jahr vergeblich versucht, dem ersten Habilitierten für Computerwissenschaft eine Planstelle zu verschaffen, der hofft nach Stoltenbergs Worten über die Datenverarbeitung nunmehr auf grundsätzlichen Wandel. Die Studentenunruhen nehmen in Stoltenbergs Büchlein einen großen Raum ein. Aber er hat wenig Verständnis für Ihre Ursachen. Wenn er von »neuen gesellschaftspolitischen Einsichten« spricht und wenn er sagt, die Bildungspolitik könne »nicht einfach zur Dienerin ganz bestimmter gesellschaftspolitischer Zielsetzungen reduziert werden«, dann kommt er den Problemen ziemlich nahe, aber die Konkretisierung dieser Andeutungen fehlt und besonders auch, was er unter »neuen gesellschaftspolitischen Einsichten« versteht. Kann die Unruhe unter den Studenten überhaupt beendet werden, solange die Verantwortlichen ein solch geringes Verständnis ihrer Ursachen haben? Sicher gibt es hier nicht nur eine einzige Ursache, und wahrscheinlich liegen deren wichtigste nicht bei der Finanzierung und der Universitätsorganisation"
"35","0.762964129447937","Lieber Kekse","1962-10-16","https://www.spiegel.de/politik/lieber-kekse-a-95f0adf1-0002-0001-0000-000045123778?context=issue",". Eine ähnliche Anlage ist für das Verkehrsministerium vorgesehen. Erste Erfahrungen mit den bereits eingerichteten Rechenzentren ergaben allerdings, daß die Automaten noch bei weitem nicht ausgelastet sind. Ebenso wie bei elektronisch gesteuerten Betriebsanlagen zeigte sich, daß geschultes Personal zur Bedienung der empfindlichen Geräte fehlt. Klagte Professor Heinrich Wilhelm von der Technischen Hochschule Magdeburg: »Man kann sagen, daß entscheidende Erfolge auf dem Gebiet der Automatisierung erst erreicht und gehalten werden können, wenn genügend qualifizierte Kader die automatisierten Anlagen laufend betreuen.« Und Staatssekretär Frühauf assistierte: »Im Mangel an genügend naturwissenschaftlich-technisch geschulten Kräften besteht also ein Haupthindernis für unseren technischen Fortschritt.« Obschon das vom Diplom-Physiker Prof. Ernst-Joachim Gießmann geleitete Staatssekretariat für das Hoch- und Fachschulwesen daraufhin an der Technischen Hochschule Magdeburg eine eigene Studienfachrichtung »Regelungstechnik« aufbauen und in anderen Instituten Sonderlehrgänge zur Bedienung von Rechenautomaten abhalten ließ, konnte der Mangel an Fachkräften nicht behoben werden. Über die Gründe ließ sich Walter Ulbricht Ende September von den Professoren der Technischen Universität Dresden aufklären. Der Parteichef erfuhr, daß der durch Flucht entstandene Substanzverlust an Lehrern und befähigten Nachwuchskräften noch nicht ausgeglichen werden konnte und daß die dürftigen Mathematik-Kenntnisse der Abiturienten eine raschere Ausbildung zu Ingenieuren und mathematisch versierten Wirtschaftswissenschaftlern nicht erlauben. Die mathematischen Grundkenntnisse der bereits in Betrieben und Planbehörden arbeitenden Wirtschaftler seien überdies so lückenhaft, daß die Bewältigung der komplizierten, noch dazu plangesteuerten Prozesse einer modernen Industriegesellschaft nicht erwartet werden könne. Zur gleichen Zeit wurden auch in der Partei kritische Stimmen laut. Das Funktionärsorgan »Einheit« rügte, daß der Mathematik-Unterricht »höchstens zu dreißig Prozent von Fachlehrern« erteilt werde. Das Niveau der Lehrerausbildung sei zudem überwiegend ungenügend. Angesichts dieses Lamentos entschloß sich das Politbüro zu drastischen Sofortmaßnahmen: Es ordnete die Revision des Mathematik-Lehrplans für Oberschulen an und teilte die Diplom-Ökonomen zu Nachhilfelehrgängen ein. Um fortschrittliche Einfälle nie verlegen, entdeckte die Partei auch einen Weg, dem Lehrermangel abzuhelfen. »Neues Deutschland« erließ einen Aufruf an nicht berufstätige Hausfrauen, sich zum Fernstudium für Mathematiklehrer der Oberstufe zu melden. Bisher gingen 200 Bewerbungen ein. DDR-Elektronenrechner auf der Leipziger Messe: Technisches Weltniveau... DDR-Staatssekretär Frühauf ...mit Hilfe der Hausfrau"
"36","0.7625598311424255","Rat von Thesaurus","1970-09-27","https://www.spiegel.de/politik/rat-von-thesaurus-a-c6965cef-0002-0001-0000-000044418105?context=issue",". Zuvor bedürfen zahlreiche Rechts-fragen, die der Computer-Einsatz aufwirft, noch der Klärung. So muß beispielsweise garantiert sein, daß bei der Speicherung Manipulationen unmöglich sind. Der Bonner Professor Dr. Peter Raisch argwöhnte: »Besteht nicht die Gefahr«, daß bei der Speicherung von literarischen Beiträgen »unbequeme Außenseiter nicht in die Datenbank aufgenommen werden?« Während die juristischen Fachverlage, deren Spielraum durch Rechts-Roboter erheblich eingeengt werden könnte, auf eine Regelung der Urheberrechtsprobleme dringen, fordern Professoren und Anwälte unbeschränktes Zugangsrecht. Vorbeugend proklamierten die Ministerialräte schon, daß »der Benutzerkreis weit wie möglich gezogen werden« sollte. Es sei offenbar, daß der Datenbank-Kunde »einen Informationsvorsprung« gewinne« den »der Nichtberechtigte kaum wettmachen kann«. Ebenso gefährlich wie eine Bundesdatenbank hinter verschlossenen Türen wäre freilich die Ausnutzung privater Daten-Monopole. Theoretisch könnten die 30 000 bundesdeutschen Steuerbevollmächtigten, Steuerberater und Steueranwälte sehr bald über bessere und umfassendere Informationen verfügen als die Finanzbeamten und Finanzrichter. Doch »Datev«-Vorstandsmitglied Eckert wehrt solche Vermutungen ab: »EDV hinter hohen Zäunen ist Unsinn.« Transparenz halten demnach alle Seiten für geboten. Einigkeit besteht auch in einem anderen Punkt: Für den Richter soll die juristische Datenverarbeitung Entscheidungshilfe -- nicht Entscheidungs-Ersatz -- sein. Individuelle Gerichtsurteile für den Einzelfall soll es auch im Zeitalter der Rechts-Automaten geben. Gleichwohl sind »automationsgerechte« Gesetze, wenigstens im Verwaltungsrecht, keine Utopie mehr. Ob ein Gesetz »automationsfähig« ist, hängt von seiner inneren Struktur ab. Dr. Hans Joachim von Oertzen, Ministerialrat im Bundesinnenministerium und Referent des diesjährigen Juristentages, unterscheidet zwischen »konditional und zweckorientiert« aufgebauten Gesetzen. * Das konditional aufgebaute Gesetz, bei welchem an das Vorliegen bestimmter Voraussetzungen zwingende Rechtsfolgen geknüpft werden (""Wenn-dann-Konstruktion""), sei für die Computerisierung geeignet, weil die erforderlichen »Gedankenoperationen mathematischen Gleichungen entsprechen«. * »Das zweckorientierte Gesetz, bei welchem mit Ermessensspielräumen oder unbestimmten Rechtsbegriffen gearbeitet wird«, entziehe sich dagegen jeder Festlegung in mathematischen Formeln« und sei mithin ungeeignet. Gerade unbestimmte Rechtsbegriffe und Generalklauseln, die einer sogenannten Wertausfüllung durch Richter und Verwaltungsjuristen bedürfen, könnten indessen von einer Korrektur durch unbestechliche Computer nur profitieren"
"37","0.7616999447345734","100445301111- das Schlimmste von King Kong?","1973-11-25","https://www.spiegel.de/politik/100445301111-das-schlimmste-von-king-kong-a-81a423da-0002-0001-0000-000041840249?context=issue",". könnten sich in einer hochcomputerisierten Demokratie Effekte einstellen. »die der Beobachter von außen nicht von den Auswirkungen totalitärer Systeme unterscheiden kann« Fatale Folgen ergäben sich schon dann, wenn lediglich auf Rationalisierung bedachte Bürokraten jene Personen-Daten zusammenfassen oder austauschen würden, die bislang auf Dutzende von Behörden verstreut und daher oftmals schwer zugänglich sind. »Der Staat«, formuliert der Erlanger EDV-Jurist Kamlah, »ist nur deshalb nicht allwissend, weil viele seiner Behörden die Informationen nicht kennen, die anderen Behörden zur Verfügung stehen.« Über jeden Bürger 300 verschiedene Einzelangaben. Wenngleich mancher Computer-Philosoph von einer gleichsam gläsernen Zukunftsgesellschaft träumt, in der nicht nur, wie in Schweden, die Gehälter, sondern auch das Intimleben offengelegt werden könnten, weil der Mensch sein Menschsein nicht mehr zu verbergen brauche -- noch herrscht unter Juristen die Ansicht vor, daß ein gewisser Schutz der Privatsphäre sehr wohl vonnöten sei. Allerdings ist »Privatsphäre« nach Meinung Rechtskundiger kein ein für allemal exakt abzugrenzender Bereich. Steinmüller: »""Privatsphäre« wandelt sich in die Zielvorstellung, relativ zur einzelnen Verwaltungskompetenz nur das jeweilige Informationsminimum zur Verfügung zu stellen,« Der Hamburger CDU-Bürgerschaftsabgeordnete Klaus Lattmann faßt solches Rechtsempfinden in die Worte: »Der Beamte, der meinen Wagen zuläßt, muß nicht unbedingt wissen, daß ich zwei uneheliche Kinder habe.« IPA-Geschäftsführer Burhenne: »Es darf einfach nicht sein, daß irgendwer auf den Kopf drückt und ich vollkommen nackend vor ihm stehe.« Die Gefahr solcher Enthüllungen wächst. Überall in der Bundesrepublik entstehen staatliche oder kommunale Rechenstellen und Gebietsrechenzentren. Fachdatenbanken und Landesämter für Datenverarbeitung, deren Computer das Wissen vieler Behördensparten und -stufen vereinen und die von schreibmaschinengroßen »Terminals« aus in Sekundenschnelle über das Telephon-, Telex- oder Datex-Netz der Post angezapft werden können. Die Gefahren der Denk-Roboter. von Science-fiction-Autoren seit Jahrzehnten beschworen, haben damit ihr Gesicht verändert: Als Modell des Big Brother erscheint nicht mehr das kompakte Elektronik-Monster, das sich in Hollywood-Filmen mit blecherner Stimme und blinkenden Augen den Planeten untertan macht, sondern eher eine verstreute Vielzahl handelsüblicher EDV-Anlagen, deren Inhalte durch Ringschaltungen übertragbar sind"
"38","0.7611011564731598","»Uns steht eine Katastrophe bevor«","1978-04-16","https://www.spiegel.de/politik/uns-steht-eine-katastrophe-bevor-a-297be044-0002-0001-0000-000040615677?context=issue",". Wie fleißig die Computer als Bankgehilfen sind, zeigt ein Vergleich der Beschäftigten-Entwicklung mit dem Anstieg des Geschäftsvolumens. Während sich die Geschäfte seit 1962 mehr als verfünffachten« stieg die Zahl der Angestellten nur um das Doppelte. Seit 1973 stagnieren die Beschäftigtenzahlen. Die Bank-Computer ersetzen vor allem jene Angestellten, die für die interne Abwicklung gut waren, Kontoristinnen, Buchhalter und Kontrolleure. In der Computer-Heimat Amerika übernehmen Automaten bereits den gesamten Kundenverkehr: Tankstellen und Kaufhäuser installierten Apparate, die von den Kunden lediglich ein kurzes Überlassen der Kreditkarte verlangen. Der Rest, das Ausdrucken des Belegs und die Buchungen auf den Konten von Lieferant und Abnehmer, wird dann prompt erledigt. Unbestreitbar: Die intelligenten Automaten und vielseitigen Terminals, die sich ständig steigernden Roboter und Prozeßsteuerer springen fast immer gerade dort ein, wo stumpfsinnige, monotone, nervtötende oder körperlich anstrengende Arbeit zu leisten war. Unbestreitbar, daß ein Roboter den passenden Fließbandarbeiter abgibt und ein Automat sich besser für eine Vielzahl von Schreibarbeiten eignet als ein zwanzig Jahre altes Mädchen, das -- die Hörmuschel im Ohr, die Finger auf den Schreibmaschinentasten -- in einem Großraumbüro von morgens acht bis abends fünf Texte heruntertippt. Aber: Was wird aus den Entlasteten? Im Zweifel Entlassene. Kein Experte, kein Volkswirt und kein Politiker hat bislang aufgezeigt, wo die vermeintlich freigesetzte Intelligenz und Kreativität sich entfalten kann, an welcher Ecke der Volkswirtschaft die vom technischen Fortschritt Abgelösten ihren Beitrag leisten können. Der auf Unternehmer- und CDU-Veranstaltungen gern gesehene Karlsruher Professor Karl Steinbuch ist da schon weiter. Auf der Jahrestagung des RKW Nordrhein-Westfalen prognostizierte er unlängst vier Entwicklungslinien, auf die sich die Arbeitnehmer auszurichten haben: * Die Gesamtzahl der Arbeitsplätze nimmt ab. * Die Zahl der wenig qualifizierten Arbeitsplätze nimmt besonders rasch ab. * Die Zahl der Hochqualifizierten nimmt kaum ab, und * die Anforderungen an die Höchstqualifizierten steigen ständig. Der Professor dürfte recht behalten. Denn anders als in den fünfziger, sechziger und auch noch in den frühen siebziger Jahren verzahnen sich Wachstum, technischer Fortschritt und Beschäftigung nicht mehr so reibungslos, daß all jene, die Arbeit suchen, auch tatsächlich untergebracht werden können. Für das fatale Auseinanderdriften der volkswirtschaftlichen Kerngrößen ist eine Vielzahl von Ursachen verantwortlich: Das Wirtschaftswachstum, das den Freisetzungseffekt der Rationalisierungswellen jahrzehntelang mühelos auffing, pendelt sich bei -- für die Mehrheit der Gesellschaft durchaus ansehnlichen, für die Arbeitslosen jedoch reichlich knappen -- Raten von zwei bis drei Prozent ein. Als Stimulans für eine kräftigere Konjunktur aber kommt die Mikroelektronik kaum in Frage"
"39","0.759588360786438","Auf dem First","1970-07-12","https://www.spiegel.de/politik/auf-dem-first-a-1c670376-0002-0001-0000-000044906367?context=issue",". Dem Parteivolk demonstrierte er, Initiator eines in Deutschland beispielhaft geplanten Netzes kommunaler wie staatlicher Elektronikrechner, fortschrittsgläubigen Computer-Pragmatismus (""Schritt in die 70er Jahre""). Ob Umweltforschung, Gesamtschulplanung, Bildungstechnologie oder Uni-Konzeption -- der neue Mann in der Staatskanzlei, der gelegentlich seinen Heimatfluß, die Lahn, durchkrault, entwickelte im 16-Stunden-Tag gleich so viele hochtrabende gesellschaftliche Patentrezepte, daß Parteifreunde das Wort von den »Osswaldiaden« prägten. Unter Pseudonym kritisierte ein Hessen-Intimus fernab vom Land in der »Hannoverschen Allgemeinen«, der Landesherr bevorzuge eine »Politik in austauschbaren Sprechbiasen«. So verhieß Osswald, der beim Kasseler Ost-West-Gipfel im Stil eines Serenissimus Autogramme verteilte, den Hessen einen eigenen Journalistenpreis -- ein Novum in den Bundesländern, das gepflegter Hofbericht- * Beim Empfang der Fußball-Nationalmannschaft am 23. Juni in Frankfurt mit (v. l.) Gerd Müller, Bundestrainer Helmut Schön und Uwe Seeler. erstattung durchaus dienlich sein kann. So lobt sich Osswald mit Vorliebe selbst als Vorsteher einer »bürgernahen Verwaltung« und läßt In PR-Mitteilungen die von ihm installierten Bürgersprechstunden oder das von Ihm neugegründete »Referat für Bürgerhilfe« feiern. Sprechzeiten und Sprechtage zumindest auf Behördenebene, meinte dazu Hessens Bund der Steuerzahler, hätten sich längst »als überflüssig erwiesen«. Und in der Tat laufen die Monita beschwerdeführender Bürger via Staatskanzlei meist dorthin zurück, wo sie schon aktenkundig waren: zu den zuständigen Amtsstellen. Osswalds Sinn für Public Relations, deren Tendenz zu direkter Breitenarbeit freilich von Zinn erfolgreich vorprogrammiert worden war, prägte auch die mit Betriebsbesichtigungen angereicherten rollenden Kabinettsitzungen draußen im Lande, wo zuweilen Dorfbürgermeister und Bürger beim Tele-Frageabend im Bürgerhaus den Intimgeruch großer Landespolitik schnüffeln dürfen. Die propagierte Bürgernähe bestimmte schließlich auch den PR-Stil der Kabinetts-Kollegen: Den Landwirtschaftsminister etwa zieht es zur »Inbetriebnahme der Schweinemastgemeinschaft in Altenstadt-Hegheim«. Der Justizminister nimmt auch schon mal am »60jährigen Stiftungsfest des Sportklubs Niederhohne in Eschwege« teil. Den Finanzminister trifft man beim Jubiläumsfest der »Sport- und Sängergemeinschaft Offenthal«, und der Sozialminister findet nette Worte beim »Vereinsjubiläum des Kleingartenvereins Eichenbühl in Neu-Isenburg«. Solchen oftmals hausbackenen Demonstrationen Wiesbadener Kabinettsreife steht seit den letzten Junitagen ein Politprogramm gegenüber, das Osswald der Exklusivität halber -- getreu dem Uralt-slogan »Hessen vorn« -- in einer schon »europäischen Dimension« eingestuft sehen möchte"
"40","0.7595260739326477","Rat von Thesaurus","1970-09-27","https://www.spiegel.de/politik/rat-von-thesaurus-a-c6965cef-0002-0001-0000-000044418105?context=issue",". Erst dann sollten Richter und Verwaltungsjuristen entscheiden, ob sie die vom Computer angebotene Lösung akzeptieren oder eine andere für gerechtfertigt halten. Die Materialflut schließlich, die solche Modelle erzwingt, bedrängt nicht nur Richter, Beamte und Bürger -- quasi die Endverbraucher -, sondern auch die Produzenten, die Gesetzesmacher. So sieht sich der Bundestag immer häufiger genötigt, mit einer »Regenschirmklausel« alle zumeist unbekannten Vorschriften außer Kraft zu setzen, die dem gerade verabschiedeten Gesetz widersprechen. Pannen dieser Art lassen sich nur verhindern, wenn das Management des Staates dazu übergeht, die Arbeit durch Planspiele am Computer zu optimieren. Um neue Gesetze effektiv zu formulieren, müßten Ministerialbeamte und Mitglieder der Parlamentsausschüsse die Konsequenzen neuer Vorschriften -- konfrontiert mit den Fehlerquellen des alten Rechts -- simulieren. Aber auch umfassende Sozialdaten. die Voraussagen über die Auswirkungen eines Gesetzes ermöglichen, können durch EDV gewonnen werden: etwa durch zentrale Speicherung aller Personenangaben, die bislang bei verschiedenen Behörden erfaßt waren. Skeptiker sehen allerdings im zentra- * Professor Dr. Spiros Simitis: »Informationskrise des Rechts und Datenverarbeitung«. Verlag C. F. Müller, Karlsruhe; 1870; 11,80 Mark. len »Personenkennzeichen« die Gefahr des total verwalteten Individuums und fordern -- wie Professor John McCarthy von der Stanford Universität (Kalifornien) -, daß jeder Bürger unbeschränkten Zugang zu seiner Computer-Akte und das Recht zur Korrektur falscher Daten haben müsse. Die Gefahr von Mißbräuchen, die ausgeschaltet werden muß, ändert freilich nichts an der Dringlichkeit des Problems. Jahn hält den Einsatz von Computern »für ein Gebot der Stunde«, sein Ministerium erhofft sich zahlreiche Vorteile: eine Entlastung der Richter ebenso wie »eine Angleichung der Rechtsprechung, insbesondere beim Strafmaß«, und eine bessere Prognose über die Aussichten »einer rechtlichen Auseinandersetzung«. Daß die Datenverarbeitung darüber hinaus die Justiz »von menschlicher Unzulänglichkeit« befreien könnte, glaubt allerdings auch ein so erklärter EDV-Befürworter wie Professor Simitis nicht. Er warnt »vor der Vision einer Justiz, die einer überdimensionierten Registrierkasse gleicht«."
"41","0.7590547800064087","Spiel mit Susi","1967-02-19","https://www.spiegel.de/politik/spiel-mit-susi-a-4d86dc55-0002-0001-0000-000046453097?context=issue","Einen Bleistift in der rechten, einen Radiergummi in der linken Hand, forschten westdeutsche Unternehmer und Manager nach dem Erbe von Indianern, die vermutlich nie gelebt haben oder -- wenn doch -- schon 300 Jahre tot sind. Den Auftrag dazu gab ihnen der Generaldirektor des Elektronik-Konzerns IBM Deutschland, Walther A. Bösenberg, der seit Herbst 1965 in seinem Sindelfinger Schulungsgebäude Unterricht an Computern erteilen läßt. Versandhaus-Junior Peter Neckermann, der Mainzer Ex-Oberbürgermeister und Bundestagsabgeordnete der SPD Franz Stein und das Vorstandsmitglied der Hemer Hibernia AG Dr. Hans Dieter Köster sind einige der IBM-Schüler, die während eines sechstägigen Lehrgangs auch das Indianer-Problem lösen mußten. Die Aufgabe lautete: »Im Jahre 1649 erwirbt ein Engländer eine Insel in Nordamerika von Indianern für nur 21 Dollar. Welche Summe wäre aus diesem Betrag bis heute entstanden, wenn die Verkäufer das Geld damals mit einer jährlichen Verzinsung von ein, zwei und vier Prozent auf einer Bank angelegt hätten?« Auch Kriminalbeamte und sogar der Oberbefehlshaber der US-Armee in Europa, General Andrew P. O'Meara, ließen sich zum Indianerspiel einladen. Ein Bösenberg-Seminar befreite sie von dem Komplex, der, viele Top-Manager und Behördenchefs in der Bundesrepublik plagt. In fast allen deutschen Großunternehmen rechnen heute Elektronengehirne. Ihre Schreibwerke spucken Zahlenkolonnen aus, aber der Durchschnitts-Manager versteht die Technik nicht. Er neigt zur empirischen Praxis anstatt zur theoretischen Vorausschau. Für ihn ist der Computer ein geheimnisvolles Instrument, das sich vor allem dazu eignet, seine in langen Jahren erworbenen Branchenkenntnisse als lächerlich veraltet zu entlarven. Manche Bosse sind ebenso konservativ wie der Deutsche Normenausschuß, der das Wort Computer auf gut teutsch »Komputor« schreiben möchte. Bösenberg, der in Westdeutschland schon mehr als 1300 der Wunderkästen vermietete und verkaufte, hatte anfangs Mühe, Kursusteilnehmer anzulocken. Zu einem der ersten Lehrgänge in Sindelfingen erschien von acht angekündigten Gästen nur einer, die übrigen sagten in letzter Minute ab. Dabei setzt der Unterricht weder mathematisches noch physikalisches Schulwissen voraus. Er beginnt mit der Erklärung primitiver Rechengeräte aus der Römerzeit. Sobald der Neuling in die Sprache und das Zahlensystem der Computer eingeweiht ist -- das binäre Zahlensystem kennt beispielsweise nur die Ziffern 1 und 0 -, kann auch er mit den Maschinen reden. Schon nach wenigen Tagen sind alle Bösenberg-Gäste imstande, Planungsaufgaben, die sie bisher ihren Experten überlassen mußten, selbst zu bewältigen. Sie programmieren und berechnen etwa den Warenumschlag in einem Supermarkt oder füttern die Denkmaschinen mit Daten und Zahlen, um die Kosten für den Aufbau einer Ölraffinerie zu ermitteln. Die Instruktoren von IBM -- Karl G"
